alt,lat,tilt_deg,landed,final_alt,landing_vel,final_att,lateral_err,control_effort,flight_time
100,40,20,0,83.79679870605469,20.76939582824707,108.50995635986328,39.17925262451172,138.18157958984375,1.04
100,40,25,0,84.7507553100586,20.54612922668457,107.9007339477539,39.25227737426758,137.83740234375,1.02
100,40,30,0,85.80020904541016,20.228612899780273,109.7790756225586,39.432804107666016,135.83892822265625,1.0
100,50,0,0,82.4603042602539,20.986284255981445,109.78915405273438,48.50239562988281,97.4025650024414,1.06
100,50,5,0,82.4742202758789,21.03471565246582,109.87386322021484,48.546627044677734,114.58849334716797,1.06
100,50,10,0,83.0201187133789,20.75816535949707,108.0541000366211,48.750362396240234,133.27569580078125,1.04
100,50,15,0,83.7118911743164,20.482009887695312,108.03590393066406,48.98735427856445,143.07835388183594,1.02
100,50,20,0,84.5389175415039,20.217716217041016,108.35892486572266,49.10127258300781,141.88400268554688,1.0
100,50,25,0,85.07463073730469,20.314809799194336,111.35084533691406,49.12992477416992,143.41717529296875,1.0
100,50,30,0,86.106689453125,20.015045166015625,112.23222351074219,49.26729202270508,141.87530517578125,0.98
120,0,0,1,0.48069459199905396,1.4715830087661743,0.09075070172548294,0.01125061884522438,404.259765625,8.5
120,0,5,0,60.56999969482422,5.810245037078857,108.01611328125,24.37649917602539,48.2533073425293,4.32
120,0,10,0,77.7669677734375,5.740778923034668,107.4314956665039,23.399526596069336,61.913475036621094,3.42
120,0,15,0,86.99971771240234,5.932800769805908,107.50802612304688,22.99193000793457,78.84324645996094,2.92
120,0,20,0,93.08941650390625,6.395701885223389,107.23088836669922,22.74922752380371,96.34304809570312,2.58
120,0,25,0,97.5964584350586,6.7735724449157715,107.75391387939453,22.63153839111328,115.66806030273438,2.34
120,0,30,0,101.65766143798828,7.375540733337402,107.9430160522461,22.264633178710938,122.7599105834961,2.12
120,10,0,0,0.4888036847114563,1.5448188781738281,4.40330171585083,0.0699365884065628,643.9508666992188,7.48
120,10,5,0,50.24394607543945,13.059255599975586,107.6985092163086,28.870094299316406,274.59442138671875,4.34
120,10,10,0,72.63037109375,11.374101638793945,108.19335174560547,27.670448303222656,237.0908660888672,3.42
120,10,15,0,82.22233581542969,14.248462677001953,107.93488311767578,25.87999153137207,224.81414794921875,2.9
120,10,20,0,91.58850860595703,13.102505683898926,108.16475677490234,24.970905303955078,227.02806091308594,2.56
120,10,25,0,97.66122436523438,12.091422080993652,107.96643829345703,24.137968063354492,236.59829711914062,2.3000000000000003
120,10,30,0,102.69335174560547,11.409513473510742,108.14662170410156,22.768342971801758,224.22750854492188,2.08
120,20,0,0,0.2255534529685974,32.86941146850586,49.15050506591797,5.9513349533081055,370.29376220703125,4.5600000000000005
120,20,5,0,68.17707824707031,28.62293815612793,108.53369140625,17.68443489074707,197.76858520507812,2.84
120,20,10,0,82.32100677490234,27.41923713684082,107.67962646484375,14.292295455932617,191.87985229492188,2.4
120,20,15,0,88.0323486328125,25.800548553466797,107.8418197631836,18.62885856628418,220.08030700683594,2.52
